os_major_version,feature_release_version,release_full_name,release_date,release_date_format,build_number,full_version,kb
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-12-13,December 2016,10.0.10240.17202,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3205383
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-11-08,November 2016,10.0.10240.17190,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3198585
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-10-11,October 2016,10.0.10240.17146,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3192440
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-09-20,September 2016,10.0.10240.17113,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3193821
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-09-13,September 2016,10.0.10240.17113,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3185611
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-08-09,August 2016,10.0.10240.17071,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3176492
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-07-12,July 2016,10.0.10240.17024,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3163912
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-06-14,June 2016,10.0.10240.16942,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3163017
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-05-10,May 2016,10.0.10240.16854,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3156387
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-04-12,April 2016,10.0.10240.16771,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3147461
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-03-08,March 2016,10.0.10240.16725,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3140745
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-02-09,February 2016,10.0.10240.16683,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3135174
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2016-01-12,January 2016,10.0.10240.16644,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3124266
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-12-08,December 2015,10.0.10240.16601,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3116869
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-11-10,November 2015,10.0.10240.16590,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3105213
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-10-27,October 2015,10.0.10240.16566,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3105210
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-10-13,October 2015,10.0.10240.16549,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3097617
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-09-30,September 2015,10.0.10240.16520,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3093266
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-09-08,September 2015,10.0.10240.16487,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3081455
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-08-27,August 2015,10.0.10240.16463,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3081448
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-08-18,August 2015,10.0.10240.16445,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3081444
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-08-14,August 2015,10.0.10240.16433,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3081438
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-08-11,August 2015,10.0.10240.16430,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3081436
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-08-05,August 2015,10.0.10240.16413,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3081424
Windows 10,1507,Version 1507 (RTM) (OS build 10240),2015-07-29,July 2015,10.0.10240.16405,Windows 10 - Version 1507 (RTM) (OS build 10240),KB3074683
